City,Date,High,Low,Average,Departure,HDD,CDD,Precipitation,New Snow,Snow Depth 
San Jose,1/11/2011,50,42,46,M,19,0,0.03,0,0
San Jose,1/12/2011,60,45,52.5,M,12,0,0,0,0
San Jose,1/13/2011,60,43,51.5,M,13,0,0.06,0,0
San Jose,1/14/2011,63,49,56,M,9,0,0,0,0
San Jose,1/15/2011,68,44,56,M,9,0,0,0,0
San Jose,1/16/2011,60,46,53,M,12,0,0,0,0
San Jose,1/17/2011,59,48,53.5,M,11,0,0,0,0
San Jose,1/18/2011,67,46,56.5,M,8,0,0,0,0
San Jose,1/19/2011,64,43,53.5,M,11,0,0,0,0
San Jose,1/20/2011,66,45,55.5,M,9,0,0,0,0
San Jose,1/21/2011,67,40,53.5,M,11,0,0,0,0
San Jose,1/22/2011,72,42,57,M,8,0,0,0,0
San Jose,1/23/2011,71,42,56.5,M,8,0,0,0,0
San Jose,1/24/2011,68,39,53.5,M,11,0,0,0,0
San Jose,1/25/2011,70,42,56,M,9,0,0,0,0
San Jose,1/26/2011,70,42,56,M,9,0,0,0,0
San Jose,1/27/2011,69,42,55.5,M,9,0,0,0,0
San Jose,1/28/2011,53,40,46.5,M,18,0,0,0,0
San Jose,1/29/2011,61,49,55,M,10,0,0.13,0,0
San Jose,1/30/2011,57,46,51.5,M,13,0,0.51,0,0
San Jose,1/31/2011,60,39,49.5,M,15,0,0,0,0
San Jose,2/1/2011,65,48,56.5,M,8,0,0,0,0
San Jose,2/2/2011,63,40,51.5,M,13,0,0,0,0
San Jose,2/3/2011,63,38,50.5,M,14,0,0,0,0
San Jose,2/4/2011,66,40,53,M,12,0,0,0,0
San Jose,2/5/2011,75,41,58,M,7,0,0,0,0
San Jose,2/6/2011,77,52,64.5,M,0,0,0,0,0
San Jose,2/7/2011,70,46,58,M,7,0,0,0,0
San Jose,2/8/2011,62,44,53,M,12,0,0,0,0
San Jose,2/9/2011,63,39,51,M,14,0,0,0,0
San Jose,2/10/2011,65,35,50,M,15,0,0,0,0
San Jose,2/11/2011,69,38,53.5,M,11,0,0,0,0
San Jose,2/12/2011,70,41,55.5,M,9,0,0,0,0
San Jose,2/13/2011,63,45,54,M,11,0,0,0,0
San Jose,2/14/2011,60,48,54,M,11,0,T,0,0
San Jose,2/15/2011,63,51,57,M,8,0,0.08,0,0
San Jose,2/16/2011,55,44,49.5,M,15,0,0.37,0,0
San Jose,2/17/2011,51,44,47.5,M,17,0,0.97,0,0
San Jose,2/18/2011,58,40,49,M,16,0,0.81,0,0
San Jose,2/19/2011,47,37,42,M,23,0,0.25,0,0
San Jose,2/20/2011,55,36,45.5,M,19,0,0,0,0
San Jose,2/21/2011,55,34,44.5,M,20,0,0,0,0
San Jose,2/22/2011,58,36,47,M,18,0,0,0,0
San Jose,2/23/2011,56,37,46.5,M,18,0,0,0,0
San Jose,2/24/2011,54,39,46.5,M,18,0,0.13,0,0
San Jose,2/25/2011,53,39,46,M,19,0,0.54,0,0
San Jose,2/26/2011,49,33,41,M,24,0,T,0,0
San Jose,2/27/2011,59,32,45.5,M,19,0,0,0,0
San Jose,2/28/2011,59,37,48,M,17,0,0,0,0
San Jose,3/1/2011,62,37,49.5,M,15,0,0,0,0
San Jose,3/2/2011,62,44,53,M,12,0,T,0,0
San Jose,3/3/2011,67,50,58.5,M,6,0,T,0,M
San Jose,3/4/2011,67,42,54.5,M,10,0,0,0,M
San Jose,3/5/2011,66,45,55.5,M,9,0,0.01,0,M
San Jose,3/6/2011,61,54,57.5,M,7,0,0.12,0,M
San Jose,3/7/2011,58,49,53.5,M,11,0,0,0,M
San Jose,3/8/2011,62,50,56,M,9,0,0.01,0,M
San Jose,3/9/2011,66,45,55.5,M,9,0,0,0,0
San Jose,3/10/2011,67,44,55.5,M,9,0,0,0,M
San Jose,3/11/2011,60,47,53.5,M,11,0,0,0,0
San Jose,3/12/2011,63,43,53,M,12,0,0,0,M
San Jose,3/13/2011,65,49,57,M,8,0,0.02,0,M
San Jose,3/14/2011,69,56,62.5,M,2,0,T,0,M
San Jose,3/15/2011,70,56,63,M,2,0,0.02,0,0
San Jose,3/16/2011,60,46,53,M,12,0,0.12,0,M
San Jose,3/17/2011,64,41,52.5,M,12,0,0,0,M
San Jose,3/18/2011,57,45,51,M,14,0,0.63,0,M
San Jose,3/19/2011,53,44,48.5,M,16,0,0.91,0,M
San Jose,3/20/2011,56,45,50.5,M,14,0,0.29,0,M
San Jose,3/21/2011,56,43,49.5,M,15,0,0.42,0,0
San Jose,3/22/2011,60,44,52,M,13,0,0.02,0,0
San Jose,3/23/2011,57,47,52,M,13,0,0.56,0,0
San Jose,3/24/2011,54,43,48.5,M,16,0,0.93,0,0
San Jose,3/25/2011,58,43,50.5,M,14,0,0.05,0,0
San Jose,3/26/2011,58,47,52.5,M,12,0,0.19,0,0
San Jose,3/27/2011,62,40,51,M,14,0,0.02,0,0
San Jose,3/28/2011,63,47,55,M,10,0,0,0,0
San Jose,3/29/2011,66,43,54.5,M,10,0,0,0,0
San Jose,3/30/2011,79,50,64.5,M,0,0,0,0,0
San Jose,3/31/2011,81,54,67.5,M,0,3,0,0,0
San Jose,4/1/2011,84,50,67,M,0,2,0,0,0
San Jose,4/2/2011,66,50,58,M,7,0,0,0,0
San Jose,4/3/2011,66,45,55.5,M,9,0,0,0,0
San Jose,4/4/2011,78,45,61.5,M,3,0,0,0,0
San Jose,4/5/2011,68,50,59,M,6,0,0,0,0
San Jose,4/6/2011,64,46,55,M,10,0,0,0,0
San Jose,4/7/2011,57,45,51,M,14,0,0.09,0,M
San Jose,4/8/2011,59,40,49.5,M,15,0,0.03,0,M
San Jose,4/9/2011,64,39,51.5,M,13,0,0,0,M
San Jose,4/10/2011,63,41,52,M,13,0,0,0,M
San Jose,4/11/2011,64,46,55,M,10,0,0,0,M
San Jose,4/12/2011,64,41,52.5,M,12,0,0,0,M
San Jose,4/13/2011,60,43,51.5,M,13,0,0.05,0,M
San Jose,4/14/2011,64,43,53.5,M,11,0,0,0,M
San Jose,4/15/2011,71,45,58,M,7,0,0,0,M
San Jose,4/16/2011,71,54,62.5,M,2,0,0,0,M
San Jose,4/17/2011,69,56,62.5,M,2,0,0,0,0
San Jose,4/18/2011,66,56,61,M,4,0,T,0,0
San Jose,4/19/2011,71,55,63,M,2,0,0.01,0,0
San Jose,4/20/2011,69,54,61.5,M,3,0,0,0,M
San Jose,4/21/2011,64,50,57,M,8,0,0.02,0,M
San Jose,4/22/2011,63,46,54.5,M,10,0,0,0,M
San Jose,4/23/2011,67,50,58.5,M,6,0,0,0,M
San Jose,4/24/2011,66,54,60,M,5,0,0,0,M
San Jose,4/25/2011,69,50,59.5,M,5,0,0,0,M
San Jose,4/26/2011,67,49,58,M,7,0,0,0,M
San Jose,4/27/2011,69,46,57.5,M,7,0,0,0,M
San Jose,4/28/2011,65,49,57,M,8,0,0,0,M
San Jose,4/29/2011,68,43,55.5,M,9,0,0,0,0
San Jose,4/30/2011,74,50,62,M,3,0,0,0,0
San Jose,5/1/2011,79,44,61.5,M,3,0,0,0,0
San Jose,5/2/2011,76,49,62.5,M,2,0,0,0,0
San Jose,5/3/2011,75,48,61.5,M,3,0,0,0,0
San Jose,5/4/2011,86,52,69,M,0,4,0,0,0
San Jose,5/5/2011,89,55,72,M,0,7,0,0,0
San Jose,5/6/2011,70,49,59.5,M,5,0,0,0,0
San Jose,5/7/2011,66,48,57,M,8,0,0,0,0
San Jose,5/8/2011,62,50,56,M,9,0,0,0,0
San Jose,5/9/2011,69,45,57,M,8,0,0,0,0
San Jose,5/10/2011,75,47,61,M,4,0,0,0,0
San Jose,5/11/2011,64,52,58,M,7,0,0,0,0
San Jose,5/12/2011,72,51,61.5,M,3,0,0,0,0
San Jose,5/13/2011,68,48,58,M,7,0,0,0,0
San Jose,5/14/2011,62,47,54.5,M,10,0,0.21,0,0
San Jose,5/15/2011,60,46,53,M,12,0,0.07,0,0
San Jose,5/16/2011,60,48,54,M,11,0,0.02,0,0
San Jose,5/17/2011,62,51,56.5,M,8,0,0.06,0,0
San Jose,5/18/2011,68,51,59.5,M,5,0,T,0,0
San Jose,5/19/2011,76,46,61,M,4,0,0,0,0
San Jose,5/20/2011,71,52,61.5,M,3,0,0,0,0
San Jose,5/21/2011,71,52,61.5,M,3,0,0,0,0
San Jose,5/22/2011,69,50,59.5,M,5,0,0,0,0
San Jose,5/23/2011,70,50,60,M,5,0,0,0,0
San Jose,5/24/2011,69,46,57.5,M,7,0,0,0,0
San Jose,5/25/2011,66,49,57.5,M,7,0,0.01,0,0
San Jose,5/26/2011,68,48,58,M,7,0,0,0,0
San Jose,5/27/2011,69,51,60,M,5,0,0,0,0
San Jose,5/28/2011,68,50,59,M,6,0,0.03,0,0
San Jose,5/29/2011,69,50,59.5,M,5,0,0,0,0
San Jose,5/30/2011,66,48,57,M,8,0,0,M,0
San Jose,5/31/2011,65,51,58,M,7,0,T,0,0
San Jose,6/1/2011,66,50,58,M,7,0,0.01,0,0
San Jose,6/2/2011,68,46,57,M,8,0,0,0,0
San Jose,6/3/2011,67,50,58.5,M,6,0,0.01,0,0
San Jose,6/4/2011,63,55,59,M,6,0,0.88,0,0
San Jose,6/5/2011,69,56,62.5,M,2,0,0,0,0
San Jose,6/6/2011,71,54,62.5,M,2,0,0,0,0
San Jose,6/7/2011,73,56,64.5,M,0,0,0,0,0
San Jose,6/8/2011,75,56,65.5,M,0,1,0,0,0
San Jose,6/9/2011,76,54,65,M,0,0,0,0,0
San Jose,6/10/2011,73,55,64,M,1,0,0,0,0
San Jose,6/11/2011,68,52,60,M,5,0,0,0,0
San Jose,6/12/2011,74,55,64.5,M,0,0,0,0,0
San Jose,6/13/2011,74,54,64,M,1,0,0,0,0
San Jose,6/14/2011,85,55,70,M,0,5,0,0,0
San Jose,6/15/2011,86,58,72,M,0,7,0,0,0
San Jose,6/16/2011,78,54,66,M,0,1,0,0,0
San Jose,6/17/2011,77,53,65,M,0,0,0,0,0
San Jose,6/18/2011,80,53,66.5,M,0,2,0,0,0
San Jose,6/19/2011,86,55,70.5,M,0,6,0,0,0
San Jose,6/20/2011,96,61,78.5,M,0,14,0,0,0
San Jose,6/21/2011,96,65,80.5,M,0,16,0,0,M
San Jose,6/22/2011,82,57,69.5,M,0,5,0,0,0
San Jose,6/23/2011,79,55,67,M,0,2,0,0,0
San Jose,6/24/2011,79,54,66.5,M,0,2,0,0,0
San Jose,6/25/2011,75,53,64,M,1,0,0,0,0
San Jose,6/26/2011,79,54,66.5,M,0,2,0,0,0
San Jose,6/27/2011,73,55,64,M,1,0,0,0,0
San Jose,6/28/2011,69,58,63.5,M,1,0,0.61,0,0
San Jose,6/29/2011,70,55,62.5,M,2,0,0,0,0
San Jose,6/30/2011,80,54,67,M,0,2,0,0,0
San Jose,7/1/2011,88,57,72.5,M,0,8,0,0,0
San Jose,7/2/2011,87,61,74,M,0,9,0,0,0
San Jose,7/3/2011,93,62,77.5,M,0,13,0,0,0
San Jose,7/4/2011,85,61,73,M,0,8,0,0,0
San Jose,7/5/2011,92,60,76,M,0,11,0,0,0
San Jose,7/6/2011,89,61,75,M,0,10,0,0,0
San Jose,7/7/2011,82,59,70.5,M,0,6,0,0,0
San Jose,7/8/2011,86,58,72,M,0,7,0,0,0
San Jose,7/9/2011,77,54,65.5,M,0,1,0,0,0
San Jose,7/10/2011,78,53,65.5,M,0,1,0,0,0
San Jose,7/11/2011,71,55,63,M,2,0,0,0,0
San Jose,7/12/2011,72,54,63,M,2,0,0,0,0
San Jose,7/13/2011,74,56,65,M,0,0,0,0,0
San Jose,7/14/2011,70,55,62.5,M,2,0,0,0,0
San Jose,7/15/2011,72,54,63,M,2,0,0,0,0
San Jose,7/16/2011,75,58,66.5,M,0,2,0,0,0
San Jose,7/17/2011,72,58,65,M,0,0,T,0,0
San Jose,7/18/2011,80,55,67.5,M,0,3,0,0,0
San Jose,7/19/2011,80,61,70.5,M,0,6,0,0,0
San Jose,7/20/2011,91,60,75.5,M,0,11,0,0,0
San Jose,7/21/2011,84,58,71,M,0,6,0,0,M
San Jose,7/22/2011,83,56,69.5,M,0,5,0,0,0
San Jose,7/23/2011,80,55,67.5,M,0,3,0,0,0
San Jose,7/24/2011,79,57,68,M,0,3,0,0,0
San Jose,7/25/2011,75,58,66.5,M,0,2,0,0,0
San Jose,7/26/2011,79,55,67,M,0,2,0,0,0
San Jose,7/27/2011,84,55,69.5,M,0,5,0,0,0
San Jose,7/28/2011,82,57,69.5,M,0,5,0,0,0
San Jose,7/29/2011,80,58,69,M,0,4,0,0,0
San Jose,7/30/2011,79,59,69,M,0,4,0,0,0
San Jose,7/31/2011,78,61,69.5,M,0,5,0,0,0
San Jose,8/1/2011,75,59,67,M,0,2,0,0,0
San Jose,8/2/2011,78,59,68.5,M,0,4,0,0,0
San Jose,8/3/2011,80,56,68,M,0,3,0,0,0
San Jose,8/4/2011,74,59,66.5,M,0,2,0,0,0
San Jose,8/5/2011,81,60,70.5,M,0,6,0,0,0
San Jose,8/6/2011,81,55,68,M,0,3,0,0,0
San Jose,8/7/2011,73,59,66,M,0,1,0,0,0
San Jose,8/8/2011,77,58,67.5,M,0,3,0,0,0
San Jose,8/9/2011,82,55,68.5,M,0,4,0,0,0
San Jose,8/10/2011,82,55,68.5,M,0,4,0,0,0
San Jose,8/11/2011,79,55,67,M,0,2,0,0,0
San Jose,8/12/2011,78,55,66.5,M,0,2,0,0,0
San Jose,8/13/2011,82,57,69.5,M,0,5,0,0,0
San Jose,8/14/2011,82,57,69.5,M,0,5,0,0,0
San Jose,8/15/2011,83,58,70.5,M,0,6,0,0,0
San Jose,8/16/2011,80,57,68.5,M,0,4,0,0,0
San Jose,8/17/2011,78,58,68,M,0,3,0,0,0
San Jose,8/18/2011,79,57,68,M,0,3,0,0,0
San Jose,8/19/2011,77,55,66,M,0,1,0,0,0
San Jose,8/20/2011,79,57,68,M,0,3,0,0,0
San Jose,8/21/2011,75,59,67,M,0,2,0,0,0
San Jose,8/22/2011,77,61,69,M,0,4,0,0,0
San Jose,8/23/2011,93,58,75.5,M,0,11,0,0,0
San Jose,8/24/2011,84,62,73,M,0,8,0,0,0
San Jose,8/25/2011,79,61,70,M,0,5,0,0,0
San Jose,8/26/2011,82,60,71,M,0,6,0,0,0
San Jose,8/27/2011,80,60,70,M,0,5,0,0,0
San Jose,8/28/2011,82,59,70.5,M,0,6,0,0,0
San Jose,8/29/2011,78,58,68,M,0,3,0,0,0
San Jose,8/30/2011,80,55,67.5,M,0,3,0,0,0
San Jose,8/31/2011,80,55,67.5,M,0,3,0,0,0
San Jose,9/1/2011,84,55,69.5,M,0,5,0,0,0
San Jose,9/2/2011,89,58,73.5,M,0,9,0,0,0
San Jose,9/3/2011,78,57,67.5,M,0,3,0,0,0
San Jose,9/4/2011,74,58,66,M,0,1,0,0,0
San Jose,9/5/2011,76,58,67,M,0,2,0,0,0
San Jose,9/6/2011,86,57,71.5,M,0,7,0,0,0
San Jose,9/7/2011,93,58,75.5,M,0,11,0,0,0
San Jose,9/8/2011,78,57,67.5,M,0,3,0,0,0
San Jose,9/9/2011,83,57,70,M,0,5,T,0,0
San Jose,9/10/2011,86,61,73.5,M,0,9,0,0,0
San Jose,9/11/2011,80,61,70.5,M,0,6,0,0,0
San Jose,9/12/2011,77,62,69.5,M,0,5,0,0,0
San Jose,9/13/2011,81,60,70.5,M,0,6,0,0,0
San Jose,9/14/2011,74,58,66,M,0,1,0,0,0
San Jose,9/15/2011,77,56,66.5,M,0,2,0,0,0
San Jose,9/16/2011,78,56,67,M,0,2,0,0,0
San Jose,9/17/2011,79,53,66,M,0,1,0,0,0
San Jose,9/18/2011,88,55,71.5,M,0,7,0,0,0
San Jose,9/19/2011,93,59,76,M,0,11,0,0,0
San Jose,9/20/2011,94,63,78.5,M,0,14,0,0,M
San Jose,9/21/2011,93,60,76.5,M,0,12,0,0,0
San Jose,9/22/2011,86,59,72.5,M,0,8,0,0,0
San Jose,9/23/2011,89,61,75,M,0,10,0,0,M
San Jose,9/24/2011,75,60,67.5,M,0,3,0,0,0
San Jose,9/25/2011,72,59,65.5,M,0,1,T,0,0
San Jose,9/26/2011,78,53,65.5,M,0,1,0,0,0
San Jose,9/27/2011,83,55,69,M,0,4,0,0,0
San Jose,9/28/2011,96,60,78,M,0,13,0,0,M
San Jose,9/29/2011,79,62,70.5,M,0,6,0,0,0
San Jose,9/30/2011,76,60,68,M,0,3,0,0,0
San Jose,10/1/2011,77,60,68.5,M,0,4,0,0,0
San Jose,10/2/2011,76,56,66,M,0,1,0,0,0
San Jose,10/3/2011,70,51,60.5,M,4,0,0.19,0,0
San Jose,10/4/2011,69,56,62.5,M,2,0,0.1,0,0
San Jose,10/5/2011,66,52,59,M,6,0,0.28,0,0
San Jose,10/6/2011,62,49,55.5,M,9,0,0.1,0,0
San Jose,10/7/2011,72,47,59.5,M,5,0,0,0,0
San Jose,10/8/2011,76,51,63.5,M,1,0,0,0,0
San Jose,10/9/2011,76,56,66,M,0,1,0,0,0
San Jose,10/10/2011,72,56,64,M,1,0,0.08,0,0
San Jose,10/11/2011,75,61,68,M,0,3,0.02,0,0
San Jose,10/12/2011,82,57,69.5,M,0,5,0,0,0
San Jose,10/13/2011,83,56,69.5,M,0,5,0,0,0
San Jose,10/14/2011,86,57,71.5,M,0,7,0,0,0
San Jose,10/15/2011,78,58,68,M,0,3,0,0,0
San Jose,10/16/2011,77,59,68,M,0,3,0,0,0
San Jose,10/17/2011,87,57,72,M,0,7,0,0,0
San Jose,10/18/2011,78,59,68.5,M,0,4,0,0,M
San Jose,10/19/2011,69,56,62.5,M,2,0,0,0,0
San Jose,10/20/2011,70,55,62.5,M,2,0,0,0,0
San Jose,10/21/2011,74,53,63.5,M,1,0,0,0,0
San Jose,10/22/2011,84,52,68,M,0,3,0,0,0
San Jose,10/23/2011,85,53,69,M,0,4,0,0,0
San Jose,10/24/2011,75,56,65.5,M,0,1,0,0,0
San Jose,10/25/2011,71,53,62,M,3,0,0,0,0
San Jose,10/26/2011,73,50,61.5,M,3,0,0,0,0
San Jose,10/27/2011,75,46,60.5,M,4,0,0,0,0
San Jose,10/28/2011,75,47,61,M,4,0,0,0,0
San Jose,10/29/2011,78,47,62.5,M,2,0,0,0,0
San Jose,10/30/2011,77,49,63,M,2,0,0,0,0
San Jose,10/31/2011,78,51,64.5,M,0,0,0,0,0
San Jose,11/1/2011,75,51,63,M,2,0,0,0,0
San Jose,11/2/2011,78,48,63,M,2,0,0,0,0
San Jose,11/3/2011,68,46,57,M,8,0,0.04,0,0
San Jose,11/4/2011,58,43,50.5,M,14,0,0.13,0,0
San Jose,11/5/2011,60,40,50,M,15,0,0.16,0,0
San Jose,11/6/2011,60,46,53,M,12,0,0,0,0
San Jose,11/7/2011,61,44,52.5,M,12,0,0,0,0
San Jose,11/8/2011,64,39,51.5,M,13,0,0,0,0
San Jose,11/9/2011,70,39,54.5,M,10,0,0,0,0
San Jose,11/10/2011,72,41,56.5,M,8,0,0,0,0
San Jose,11/11/2011,62,49,55.5,M,9,0,0.04,0,0
San Jose,11/12/2011,60,48,54,M,11,0,0,0,0
San Jose,11/13/2011,65,46,55.5,M,9,0,0,0,0
San Jose,11/14/2011,62,47,54.5,M,10,0,0,0,0
San Jose,11/15/2011,66,44,55,M,10,0,0,0,0
San Jose,11/16/2011,67,42,54.5,M,10,0,0,0,0
San Jose,11/17/2011,59,47,53,M,12,0,T,0,0
San Jose,11/18/2011,59,47,53,M,12,0,0.04,0,0
San Jose,11/19/2011,60,39,49.5,M,15,0,0.12,0,0
San Jose,11/20/2011,56,45,50.5,M,14,0,0.16,0,0
San Jose,11/21/2011,61,41,51,M,14,0,0,0,0
San Jose,11/22/2011,63,42,52.5,M,12,0,0,0,0
San Jose,11/23/2011,63,45,54,M,11,0,0,0,0
San Jose,11/24/2011,59,41,50,M,15,0,0.01,0,0
San Jose,11/25/2011,63,40,51.5,M,13,0,0,0,0
San Jose,11/26/2011,65,42,53.5,M,11,0,0,0,0
San Jose,11/27/2011,61,45,53,M,12,0,0,0,0
San Jose,11/28/2011,55,45,50,M,15,0,0,0,0
San Jose,11/29/2011,54,42,48,M,17,0,0,0,0
San Jose,11/30/2011,67,43,55,M,10,0,0,0,0
San Jose,12/1/2011,67,53,60,M,5,0,0,0,0
San Jose,12/2/2011,71,47,59,M,6,0,0,0,0
San Jose,12/3/2011,64,45,54.5,M,10,0,0,0,0
San Jose,12/4/2011,65,34,49.5,M,15,0,0,0,0
San Jose,12/5/2011,60,39,49.5,M,15,0,0,0,0
San Jose,12/6/2011,61,35,48,M,17,0,0,0,0
San Jose,12/7/2011,58,36,47,M,18,0,0,0,0
San Jose,12/8/2011,60,35,47.5,M,17,0,0,0,0
San Jose,12/9/2011,63,35,49,M,16,0,0,0,0
San Jose,12/10/2011,60,37,48.5,M,16,0,0,0,0
San Jose,12/11/2011,56,45,50.5,M,14,0,T,0,0
San Jose,12/12/2011,52,41,46.5,M,18,0,0.02,0,0
San Jose,12/13/2011,58,36,47,M,18,0,0,0,0
San Jose,12/14/2011,58,39,48.5,M,16,0,0,0,0
San Jose,12/15/2011,54,39,46.5,M,18,0,0.04,0,0
San Jose,12/16/2011,63,36,49.5,M,15,0,0,0,0
San Jose,12/17/2011,62,35,48.5,M,16,0,0,0,0
San Jose,12/18/2011,57,36,46.5,M,18,0,0,0,0
San Jose,12/19/2011,62,42,52,M,13,0,0,0,0
San Jose,12/20/2011,60,34,47,M,18,0,0,0,0
San Jose,12/21/2011,63,36,49.5,M,15,0,0,0,0
San Jose,12/22/2011,63,37,50,M,15,0,0,0,0
San Jose,12/23/2011,58,31,44.5,M,20,0,0,0,0
San Jose,12/24/2011,60,30,45,M,20,0,0,0,0
San Jose,12/25/2011,57,29,43,M,22,0,0,0,0
San Jose,12/26/2011,53,32,42.5,M,22,0,0,0,0
San Jose,12/27/2011,57,40,48.5,M,16,0,0,0,0
San Jose,12/28/2011,63,39,51,M,14,0,0,0,0
San Jose,12/29/2011,63,44,53.5,M,11,0,0,0,0
San Jose,12/30/2011,63,48,55.5,M,9,0,0.02,M,0
San Jose,12/31/2011,61,42,51.5,M,13,0,0,M,0
San Jose,1/1/2012,68,37,52.5,M,12,0,0,0,0
San Jose,1/2/2012,57,41,49,M,16,0,0,0,0
San Jose,1/3/2012,58,42,50,M,15,0,0,0,0
San Jose,1/4/2012,65,38,51.5,M,13,0,0,0,0
San Jose,1/5/2012,66,40,53,M,12,0,0,0,0
San Jose,1/6/2012,60,37,48.5,M,16,0,0,0,0
San Jose,1/7/2012,68,37,52.5,M,12,0,0,0,0
San Jose,1/8/2012,68,41,54.5,M,10,0,0,0,0
San Jose,1/9/2012,66,38,52,M,13,0,0,0,0
San Jose,1/10/2012,62,36,49,M,16,0,0,0,0
San Jose,1/11/2012,66,37,51.5,M,13,0,0,0,0
San Jose,1/12/2012,65,37,51,M,14,0,0,0,0
San Jose,1/13/2012,68,37,52.5,M,12,0,0,0,0
San Jose,1/14/2012,63,36,49.5,M,15,0,0,0,0
San Jose,1/15/2012,57,36,46.5,M,18,0,0,0,0
San Jose,1/16/2012,52,32,42,M,23,0,0,0,0
San Jose,1/17/2012,52,29,40.5,M,24,0,0,0,0
San Jose,1/18/2012,56,31,43.5,M,21,0,0,0,0
San Jose,1/19/2012,52,35,43.5,M,21,0,0.04,0,0
San Jose,1/20/2012,59,50,54.5,M,10,0,0.44,0,0
San Jose,1/21/2012,58,41,49.5,M,15,0,0.25,0,0
San Jose,1/22/2012,56,41,48.5,M,16,0,0.03,0,0
San Jose,1/23/2012,59,50,54.5,M,10,0,0.14,0,0
San Jose,1/24/2012,61,48,54.5,M,10,0,0,0,0
San Jose,1/25/2012,66,43,54.5,M,10,0,0,0,0
San Jose,1/26/2012,67,53,60,M,5,0,0,0,0
San Jose,1/27/2012,66,48,57,M,8,0,0,0,0
San Jose,1/28/2012,67,37,52,M,13,0,0,0,0
San Jose,1/29/2012,65,39,52,M,13,0,0,0,0
San Jose,1/30/2012,62,43,52.5,M,12,0,0,0,0
San Jose,1/31/2012,60,48,54,M,11,0,T,0,0
San Jose,2/1/2012,59,45,52,M,13,0,0,0,0
San Jose,2/2/2012,68,39,53.5,M,11,0,0,0,0
San Jose,2/3/2012,65,38,51.5,M,13,0,0,0,0
San Jose,2/4/2012,67,39,53,M,12,0,0,0,0
San Jose,2/5/2012,68,41,54.5,M,10,0,0,0,0
San Jose,2/6/2012,72,45,58.5,M,6,0,0.02,0,0
San Jose,2/7/2012,62,53,57.5,M,7,0,0.06,0,0
San Jose,2/8/2012,66,49,57.5,M,7,0,0,0,0
San Jose,2/9/2012,71,45,58,M,7,0,0,0,0
San Jose,2/10/2012,69,45,57,M,8,0,0,0,0
San Jose,2/11/2012,59,49,54,M,11,0,0.01,0,0
San Jose,2/12/2012,63,43,53,M,12,0,0.01,0,0
San Jose,2/13/2012,53,46,49.5,M,15,0,0.27,0,0
San Jose,2/14/2012,61,41,51,M,14,0,T,0,0
San Jose,2/15/2012,59,43,51,M,14,0,T,0,0
San Jose,2/16/2012,66,42,54,M,11,0,0,0,0
San Jose,2/17/2012,65,39,52,M,13,0,0,0,0
San Jose,2/18/2012,62,43,52.5,M,12,0,0,0,0
San Jose,2/19/2012,59,39,49,M,16,0,0,0,0
San Jose,2/20/2012,61,46,53.5,M,11,0,0.02,0,0
San Jose,2/21/2012,66,48,57,M,8,0,0,0,0
San Jose,2/22/2012,77,45,61,M,4,0,0,0,0
San Jose,2/23/2012,74,45,59.5,M,5,0,0,0,0
San Jose,2/24/2012,75,51,63,M,2,0,0,0,0
San Jose,2/25/2012,61,45,53,M,12,0,0,0,0
San Jose,2/26/2012,60,40,50,M,15,0,0,0,0
San Jose,2/27/2012,55,39,47,M,18,0,T,0,0
San Jose,2/28/2012,57,36,46.5,M,18,0,T,0,0
San Jose,2/29/2012,57,45,51,M,14,0,0.24,0,0
San Jose,3/1/2012,58,40,49,M,16,0,0.04,0,0
San Jose,3/2/2012,65,39,52,M,13,0,0,0,0
San Jose,3/3/2012,71,39,55,M,10,0,0,0,0
San Jose,3/4/2012,75,42,58.5,M,6,0,0,0,0
San Jose,3/5/2012,69,45,57,M,8,0,0,0,0
San Jose,3/6/2012,57,45,51,M,14,0,0.01,0,0
San Jose,3/7/2012,64,38,51,M,14,0,T,M,0
San Jose,3/8/2012,71,37,54,M,11,0,0,0,0
San Jose,3/9/2012,74,41,57.5,M,7,0,0,0,0
San Jose,3/10/2012,63,43,53,M,12,0,0,0,0
San Jose,3/11/2012,61,45,53,M,12,0,0,0,0
San Jose,3/12/2012,64,40,52,M,13,0,0,0,0
San Jose,3/13/2012,58,53,55.5,M,9,0,T,0,0
San Jose,3/14/2012,62,55,58.5,M,6,0,0.07,0,0
San Jose,3/15/2012,68,57,62.5,M,2,0,T,0,0
San Jose,3/16/2012,62,49,55.5,M,9,0,0.58,0,0
San Jose,3/17/2012,52,43,47.5,M,17,0,T,0,0
San Jose,3/18/2012,55,43,49,M,16,0,0.03,0,0
San Jose,3/19/2012,59,39,49,M,16,0,0,0,0
San Jose,3/20/2012,69,50,59.5,M,5,0,0,0,0
San Jose,3/21/2012,73,47,60,M,5,0,0,0,0
San Jose,3/22/2012,60,45,52.5,M,12,0,T,M,0
San Jose,3/23/2012,67,39,53,M,12,0,0,0,0
San Jose,3/24/2012,54,45,49.5,M,15,0,0.48,M,0
San Jose,3/25/2012,59,42,50.5,M,14,0,0.23,0,0
San Jose,3/26/2012,61,39,50,M,15,0,0,0,0
San Jose,3/27/2012,63,47,55,M,10,0,0.19,M,0
San Jose,3/28/2012,68,52,60,M,5,0,T,0,0
San Jose,3/29/2012,69,47,58,M,7,0,0,0,0
